Fp1_mean,Fp2_mean,F3_mean,F4_mean,C3_mean,C4_mean,P3_mean,P4_mean,O1_mean,O2_mean,F7_mean,F8_mean,T7_mean,T8_mean,P7_mean,P8_mean,Fz_mean,Cz_mean,Pz_mean,Fp1_std,Fp2_std,F3_std,F4_std,C3_std,C4_std,P3_std,P4_std,O1_std,O2_std,F7_std,F8_std,T7_std,T8_std,P7_std,P8_std,Fz_std,Cz_std,Pz_std,Fp1_min,Fp2_min,F3_min,F4_min,C3_min,C4_min,P3_min,P4_min,O1_min,O2_min,F7_min,F8_min,T7_min,T8_min,P7_min,P8_min,Fz_min,Cz_min,Pz_min,Fp1_max,Fp2_max,F3_max,F4_max,C3_max,C4_max,P3_max,P4_max,O1_max,O2_max,F7_max,F8_max,T7_max,T8_max,P7_max,P8_max,Fz_max,Cz_max,Pz_max,Fp1_peak_count,Fp1_peak_mean,Fp1_peak_std,Fp1_peak_min,Fp1_peak_max,Fp2_peak_count,Fp2_peak_mean,Fp2_peak_std,Fp2_peak_min,Fp2_peak_max,F3_peak_count,F3_peak_mean,F3_peak_std,F3_peak_min,F3_peak_max,F4_peak_count,F4_peak_mean,F4_peak_std,F4_peak_min,F4_peak_max,C3_peak_count,C3_peak_mean,C3_peak_std,C3_peak_min,C3_peak_max,C4_peak_count,C4_peak_mean,C4_peak_std,C4_peak_min,C4_peak_max,P3_peak_count,P3_peak_mean,P3_peak_std,P3_peak_min,P3_peak_max,P4_peak_count,P4_peak_mean,P4_peak_std,P4_peak_min,P4_peak_max,O1_peak_count,O1_peak_mean,O1_peak_std,O1_peak_min,O1_peak_max,O2_peak_count,O2_peak_mean,O2_peak_std,O2_peak_min,O2_peak_max,F7_peak_count,F7_peak_mean,F7_peak_std,F7_peak_min,F7_peak_max,F8_peak_count,F8_peak_mean,F8_peak_std,F8_peak_min,F8_peak_max,T7_peak_count,T7_peak_mean,T7_peak_std,T7_peak_min,T7_peak_max,T8_peak_count,T8_peak_mean,T8_peak_std,T8_peak_min,T8_peak_max,P7_peak_count,P7_peak_mean,P7_peak_std,P7_peak_min,P7_peak_max,P8_peak_count,P8_peak_mean,P8_peak_std,P8_peak_min,P8_peak_max,Fz_peak_count,Fz_peak_mean,Fz_peak_std,Fz_peak_min,Fz_peak_max,Cz_peak_count,Cz_peak_mean,Cz_peak_std,Cz_peak_min,Cz_peak_max,Pz_peak_count,Pz_peak_mean,Pz_peak_std,Pz_peak_min,Pz_peak_max,ID,Class
168.0,211.2109375,70.2578125,126.015625,70.515625,136.8828125,113.9375,135.6875,121.03125,144.046875,84.65625,122.5859375,95.3046875,69.125,85.8046875,151.1484375,102.65625,121.90625,120.8984375,165.57525586370298,191.01793840583392,214.25583523117925,202.37783266828365,204.15383208627708,181.9775282957376,195.22338305474216,182.97578472375955,165.4060590488714,173.5667907645331,265.0801524156881,216.77167956292513,216.97558041756534,155.8223296745266,188.8072824313569,142.65497663854597,201.78336545613257,191.8008496980185,217.82015408381847,-195.0,-477.0,-535.0,-477.0,-499.0,-351.0,-315.0,-351.0,-241.0,-278.0,-499.0,-315.0,-425.0,-278.0,-425.0,-204.0,-407.0,-301.0,-407.0,508.0,684.0,494.0,578.0,531.0,604.0,494.0,568.0,457.0,494.0,604.0,604.0,568.0,494.0,531.0,494.0,508.0,684.0,649.0,43.0,334.9767441860465,86.23237625730297,156.0,508.0,24.0,387.5416666666667,125.66787549153347,156.0,684.0,34.0,247.26470588235293,167.0366829777448,-204.0,494.0,20.0,324.9,177.8454103990317,-160.0,578.0,32.0,264.0,135.6691748334897,-94.0,531.0,11.0,346.72727272727275,138.54115956120037,89.0,604.0,45.0,289.6,117.25535287473139,52.0,494.0,15.0,366.4,116.3659744083295,89.0,568.0,39.0,273.15384615384613,108.6567256255619,16.0,420.0,15.0,331.8666666666667,142.09427230617786,52.0,494.0,43.0,269.06976744186045,217.0368520148227,-167.0,604.0,17.0,292.70588235294116,173.07487828916618,16.0,604.0,37.0,243.54054054054055,181.36086090989448,-94.0,568.0,23.0,238.04347826086956,127.64947870629422,-20.0,494.0,41.0,254.41463414634146,121.71798183881843,16.0,531.0,21.0,302.9047619047619,104.53065385986963,52.0,494.0,43.0,283.51162790697674,133.76017624282915,-125.0,508.0,25.0,310.8,143.83963292500437,-19.0,684.0,42.0,289.1904761904762,165.55149365727326,-55.0,649.0,v47p,Control
84.2890625,100.4609375,153.234375,136.2265625,152.703125,117.703125,125.4296875,148.59375,141.5078125,144.5859375,180.828125,186.2265625,168.171875,217.828125,186.25,138.8359375,134.234375,140.03125,25.1953125,182.33909538604382,171.18291098496778,178.65470520236764,192.67909001711325,192.2842121908973,198.19621071784744,185.30696744207634,161.735588509614,159.63146514047193,175.40448316412784,184.46812708817023,163.4318088355864,158.88921061544738,179.61788440911528,171.364785658488,155.37968621188276,190.40431429866106,251.08626799643574,278.1348185695005,-301.0,-266.0,-241.0,-301.0,-278.0,-315.0,-278.0,-131.0,-204.0,-167.0,-204.0,-167.0,-167.0,-167.0,-167.0,-204.0,-301.0,-442.0,-723.0,649.0,789.0,531.0,649.0,568.0,568.0,494.0,604.0,568.0,678.0,641.0,494.0,568.0,715.0,715.0,568.0,543.0,754.0,754.0,41.0,263.9024390243902,118.73886184027675,50.0,649.0,26.0,256.03846153846155,136.535563349523,50.0,789.0,39.0,322.1794871794872,107.49188920979509,89.0,531.0,19.0,317.10526315789474,147.34702852247966,121.0,649.0,36.0,331.5,123.49010306723189,52.0,568.0,17.0,294.94117647058823,157.51320041348367,-20.0,568.0,46.0,307.5869565217391,94.71985607155186,126.0,494.0,17.0,314.29411764705884,117.72488602214631,163.0,568.0,35.0,321.62857142857143,89.29888360021583,126.0,568.0,17.0,322.88235294117646,146.59703967516703,126.0,678.0,44.0,356.04545454545456,107.05965935475895,89.0,641.0,21.0,358.95238095238096,109.71672450993152,126.0,494.0,37.0,336.86486486486484,86.32220038342275,163.0,568.0,27.0,345.48148148148147,155.64474515415387,89.0,715.0,45.0,350.06666666666666,93.38793640865327,163.0,715.0,22.0,274.8181818181818,117.15748389692334,126.0,531.0,38.0,309.5263157894737,121.82120998502711,85.0,543.0,24.0,324.4583333333333,217.77587469052264,-125.0,649.0,44.0,183.0909090909091,232.1001760782124,-371.0,684.0,v47p,Control
60.6953125,190.484375,112.1484375,258.8515625,126.234375,265.28125,137.15625,290.6171875,134.546875,291.4375,51.640625,125.9140625,76.359375,266.1796875,102.21875,272.5,125.203125,283.5546875,218.3515625,539.9510120473201,618.0696133915916,202.96856317009943,356.66740699163665,188.00998819065126,296.2265821835137,181.61204812352634,317.2519086790992,178.34924860606074,277.49321478545835,251.1651504982392,489.51465642594104,183.78071212082565,318.7790791699434,199.12014880824424,315.1529812246794,194.80789484943696,331.94041322293106,211.39821697278256,-1040.0,-583.0,-499.0,-477.0,-351.0,-278.0,-204.0,-241.0,-425.0,-241.0,-609.0,-1566.0,-388.0,-462.0,-315.0,-315.0,-336.0,-407.0,-266.0,2127.0,2268.0,531.0,1493.0,531.0,1340.0,531.0,1377.0,494.0,1120.0,715.0,1046.0,531.0,1304.0,641.0,1156.0,578.0,1493.0,754.0,34.0,198.35294117647058,431.9282267687362,-547.0,2127.0,19.0,269.10526315789474,519.1320585196271,-336.0,2268.0,37.0,291.0810810810811,137.71697934107928,-57.0,531.0,18.0,411.94444444444446,329.2512502671313,121.0,1493.0,37.0,282.27027027027026,149.98642256544758,-94.0,531.0,16.0,482.5,323.0216710996338,126.0,1340.0,48.0,311.5416666666667,101.34161664335579,126.0,531.0,13.0,505.38461538461536,335.1416551162849,126.0,1377.0,37.0,320.97297297297297,81.98104147564669,163.0,494.0,15.0,479.26666666666665,264.00769349059175,126.0,1120.0,45.0,233.22222222222223,196.0104179644982,-241.0,715.0,16.0,510.0625,281.43260044591494,163.0,1046.0,39.0,230.84615384615384,130.58046707928028,-20.0,531.0,23.0,401.2608695652174,298.1219793235071,-20.0,1304.0,39.0,282.6923076923077,137.8773430832644,-20.0,641.0,19.0,428.1578947368421,285.1404572003243,52.0,1156.0,39.0,283.15384615384613,141.270523984112,-19.0,578.0,23.0,474.0869565217391,298.61068344024517,85.0,1493.0,45.0,390.53333333333336,150.5088554057719,85.0,754.0,v47p,Control
185.390625,3.25,164.1171875,-13.734375,157.015625,8.8515625,143.7578125,-42.796875,136.8515625,-37.0234375,177.734375,98.828125,146.6953125,-33.3828125,146.7109375,-20.7421875,142.75,-35.78125,134.859375,208.00095526639362,243.19176840607176,195.5994066740494,239.1288811523633,187.64176727158363,245.29542175619022,195.07393091123532,275.96086563177073,174.15678020688014,280.8892646113719,223.39226064513008,292.7034754783185,181.50289291175127,258.04486337318826,209.75580674228377,263.2725077259512,182.63939773854713,272.495436283391,186.99693603010095,-195.0,-653.0,-278.0,-653.0,-241.0,-719.0,-241.0,-1014.0,-204.0,-940.0,-351.0,-535.0,-204.0,-793.0,-204.0,-867.0,-301.0,-864.0,-266.0,825.0,437.0,604.0,473.0,604.0,531.0,641.0,678.0,641.0,678.0,752.0,862.0,641.0,420.0,788.0,494.0,543.0,508.0,578.0,43.0,348.9767441860465,150.21449599823688,85.0,825.0,24.0,213.0,149.80014463722435,-231.0,437.0,34.0,357.6470588235294,129.26372548647822,52.0,604.0,17.0,191.1764705882353,212.08079350987575,-231.0,473.0,34.0,344.70588235294116,121.25120482403578,163.0,604.0,14.0,273.14285714285717,151.19942230750237,52.0,531.0,44.0,325.8863636363636,121.66724664000036,89.0,641.0,15.0,182.66666666666666,204.36622899969444,-57.0,678.0,32.0,315.71875,113.84425610647864,163.0,641.0,16.0,160.75,237.55959778548203,-167.0,678.0,36.0,369.3333333333333,176.37586128618747,16.0,752.0,21.0,296.04761904761904,288.4171047352339,-131.0,862.0,33.0,317.8484848484849,120.40716811746697,126.0,641.0,26.0,165.73076923076923,202.39727835132484,-499.0,420.0,40.0,309.975,155.20864787440163,52.0,788.0,15.0,209.46666666666667,196.60548200789205,-94.0,494.0,39.0,302.87179487179486,131.21643492419057,50.0,543.0,30.0,161.7,232.7818936257715,-583.0,508.0,45.0,296.6,121.43794025482042,15.0,578.0,v47p,Control
193.6171875,179.2890625,181.375,140.875,179.6484375,140.296875,193.703125,153.1953125,187.0703125,159.8828125,187.75,137.4453125,209.234375,156.953125,199.203125,156.3828125,165.8515625,138.96875,181.1875,207.90166971237366,201.52673773264286,184.47051276217604,205.54594099195373,166.261798579321,206.76310608375368,203.54601945850374,196.67964514026357,174.8008172918131,218.53714151591902,203.76410631811984,197.6422365756918,175.74509477255452,195.50386585681787,181.35506390160685,188.5867506929091,186.38188254031468,206.49088891455818,193.52933204608732,-266.0,-266.0,-278.0,-336.0,-204.0,-425.0,-278.0,-499.0,-204.0,-425.0,-278.0,-351.0,-131.0,-278.0,-241.0,-278.0,-266.0,-547.0,-301.0,684.0,754.0,568.0,613.0,494.0,604.0,604.0,531.0,604.0,641.0,604.0,678.0,641.0,568.0,568.0,531.0,578.0,613.0,613.0,43.0,368.6744186046512,153.1434531822009,50.0,684.0,26.0,330.4230769230769,200.17457247976233,15.0,754.0,35.0,366.8,104.96742351796581,126.0,568.0,19.0,322.63157894736844,165.3262199494384,121.0,613.0,41.0,342.2926829268293,86.41511947159309,163.0,494.0,16.0,314.5625,192.13665994221404,-57.0,604.0,45.0,385.15555555555557,119.95109291439583,52.0,604.0,17.0,361.88235294117646,121.04150107586638,126.0,531.0,37.0,358.7837837837838,121.2837047353503,89.0,604.0,15.0,366.53333333333336,162.79183708719006,16.0,641.0,46.0,370.7826086956522,130.0767186740994,89.0,604.0,20.0,311.8,163.90625369399424,16.0,678.0,37.0,381.5945945945946,121.9622137893668,126.0,641.0,29.0,309.9310344827586,153.81873143511865,52.0,568.0,41.0,386.3170731707317,99.4228317068288,163.0,568.0,16.0,321.5625,159.6335525312583,16.0,531.0,38.0,337.3421052631579,127.03693543213691,50.0,578.0,28.0,346.85714285714283,142.72318719558257,50.0,613.0,45.0,357.55555555555554,125.52990888505956,50.0,613.0,v47p,Control
71.40625,140.1328125,108.765625,211.4375,110.1953125,215.0,99.5625,169.0,105.03125,203.3203125,92.1328125,199.8359375,88.9609375,208.6953125,83.546875,202.4296875,103.8046875,210.9921875,88.7421875,487.2490258471292,615.7362326566472,171.6482616812328,244.1715786952275,175.45127679511322,243.2564182901863,195.0156767370981,203.14197354885286,172.38114414943334,233.76096323084022,205.78474232727928,268.48199040302075,185.99171949833902,232.01315325847574,184.79679665283595,228.90374429240487,178.3709334480093,250.16443398887148,194.32751986750188,-794.0,-935.0,-241.0,-266.0,-241.0,-204.0,-315.0,-204.0,-241.0,-167.0,-351.0,-315.0,-425.0,-278.0,-351.0,-241.0,-266.0,-231.0,-336.0,1916.0,2197.0,531.0,895.0,568.0,862.0,678.0,715.0,531.0,899.0,715.0,899.0,678.0,899.0,531.0,715.0,649.0,825.0,613.0,39.0,164.07692307692307,404.6902192665641,-583.0,1916.0,22.0,327.04545454545456,518.8682156449859,-407.0,2197.0,38.0,287.7894736842105,105.70120695788941,89.0,531.0,19.0,392.8421052631579,239.87743869644737,50.0,895.0,42.0,266.1666666666667,108.98796715292467,52.0,568.0,17.0,387.94117647058823,234.12778576923364,89.0,862.0,46.0,287.5869565217391,112.6899509595198,126.0,678.0,11.0,417.09090909090907,217.25914754063325,52.0,715.0,39.0,279.87179487179486,111.72750263698005,16.0,531.0,17.0,370.6470588235294,250.2814747619099,89.0,899.0,41.0,266.0243902439024,142.0347755090157,16.0,715.0,18.0,369.3333333333333,260.8324281134452,16.0,899.0,35.0,261.65714285714284,122.4343422543908,16.0,678.0,25.0,382.12,206.7195820429211,89.0,899.0,40.0,247.375,115.56722881076624,16.0,531.0,21.0,373.1904761904762,195.4271558474676,126.0,715.0,43.0,262.25581395348837,113.00115105881245,50.0,649.0,33.0,342.45454545454544,227.8536333634261,15.0,825.0,45.0,254.37777777777777,127.97678416006013,15.0,613.0,v47p,Control
265.5625,227.96875,136.640625,86.4765625,124.2421875,91.3203125,185.984375,122.2421875,189.140625,106.1171875,184.3671875,54.6015625,194.953125,97.296875,202.4140625,110.1796875,133.9921875,77.1328125,73.8515625,227.7929627057599,279.5016357198625,199.03098854099653,207.6456690032496,184.8127269236955,193.62472566101457,212.50982318657037,200.06249992312934,212.59501754796716,190.6269234768066,273.0720498818457,259.38984553378975,236.56301650418447,199.62225584720647,240.74675580495418,174.39020567715966,180.12521874150002,202.50880688902916,239.29999917224944,-301.0,-547.0,-351.0,-442.0,-388.0,-462.0,-315.0,-278.0,-351.0,-351.0,-388.0,-609.0,-278.0,-425.0,-278.0,-351.0,-231.0,-371.0,-618.0,965.0,1177.0,604.0,543.0,568.0,568.0,678.0,604.0,715.0,641.0,788.0,678.0,641.0,568.0,825.0,494.0,578.0,543.0,613.0,45.0,428.02222222222224,176.40502498371802,85.0,965.0,24.0,361.25,258.39250666379627,-231.0,1177.0,37.0,291.13513513513516,154.13615640552422,16.0,604.0,18.0,281.0,196.43771984468202,50.0,543.0,36.0,312.0833333333333,111.12089887445416,52.0,568.0,12.0,313.3333333333333,156.97575892120696,-20.0,568.0,41.0,388.9756097560976,138.74586134102287,89.0,678.0,16.0,346.875,180.03779985047584,-20.0,604.0,34.0,384.7647058823529,163.50176448472774,89.0,715.0,15.0,332.0,135.51580473632342,126.0,641.0,43.0,364.8139534883721,240.20778367943012,16.0,788.0,17.0,258.05882352941177,222.28002227932737,16.0,678.0,41.0,361.1707317073171,200.2225472109965,-20.0,641.0,22.0,306.8636363636364,155.29013767623536,-57.0,568.0,40.0,376.225,193.38982490038094,16.0,825.0,18.0,312.1111111111111,131.09915199695607,-57.0,494.0,41.0,301.7073170731707,113.0256271182993,50.0,473.0,27.0,252.22222222222223,162.94496533613753,-125.0,543.0,43.0,257.3953488372093,184.52064100016258,-266.0,613.0,v47p,Control
32.6953125,64.53125,173.9140625,130.140625,108.8125,151.828125,125.40625,197.234375,137.109375,179.34375,186.859375,276.0234375,193.515625,134.59375,170.5078125,142.59375,140.5625,149.09375,254.0625,226.81535584511394,329.3277796016043,214.31869812878696,315.43814633519804,267.6883765297512,309.367582230329,210.78385531491097,327.8956643249051,177.79042933130856,301.1581434432825,235.0873764307361,359.0118868219117,205.75166532845626,509.2979796608408,232.5486993648417,297.1294804451526,195.8118874726214,288.3998055385018,201.93320599901188,-547.0,-723.0,-351.0,-1005.0,-535.0,-940.0,-315.0,-867.0,-241.0,-830.0,-425.0,-719.0,-167.0,-1529.0,-315.0,-867.0,-266.0,-829.0,-195.0,543.0,789.0,788.0,719.0,788.0,715.0,678.0,1009.0,678.0,788.0,862.0,1156.0,752.0,752.0,715.0,641.0,578.0,649.0,754.0,39.0,210.10256410256412,187.06228153455353,-301.0,543.0,25.0,257.4,293.1117193153491,-160.0,789.0,34.0,361.9117647058824,164.73336167827995,-57.0,788.0,17.0,393.94117647058823,206.35590916102873,-19.0,719.0,38.0,280.07894736842104,242.32094654761912,-204.0,788.0,12.0,481.75,134.5511829503306,200.0,715.0,46.0,298.7391304347826,142.11422759949258,89.0,678.0,12.0,451.0,212.88807701074603,126.0,1009.0,37.0,305.97297297297297,131.11197741202426,52.0,678.0,15.0,432.6,155.89774426420246,200.0,788.0,45.0,359.8666666666667,184.73134847965332,-20.0,862.0,23.0,452.30434782608694,287.72396717243464,52.0,1156.0,47.0,356.1914893617021,157.72243843899798,126.0,752.0,18.0,565.6111111111111,131.32831584700185,347.0,752.0,42.0,352.04761904761904,187.43709451198012,16.0,715.0,19.0,364.2105263157895,232.73173600054687,-499.0,641.0,37.0,304.18918918918916,137.2371862453168,85.0,578.0,28.0,339.35714285714283,235.19159579945426,-583.0,649.0,42.0,433.26190476190476,137.49962069624038,121.0,754.0,v47p,Control
203.3671875,75.5625,143.0,89.5546875,237.71875,69.421875,140.390625,8.046875,115.6484375,22.0390625,72.9140625,-91.6875,43.34375,70.8671875,62.5859375,53.4140625,177.9609375,72.78125,115.03125,287.29805289685964,391.67555973597354,235.34324070361973,452.70107654197574,270.1916770051118,438.9550872829415,198.28763941031067,450.2221299418434,179.8690070094866,396.4445608161234,226.97448700998288,479.82803267929427,181.830085844203,427.5997534506804,175.49114553986394,382.2459225583708,235.6428099798022,445.436792400024,205.91183563631816,-442.0,-723.0,-499.0,-1005.0,-462.0,-1051.0,-278.0,-1271.0,-315.0,-1308.0,-499.0,-1419.0,-351.0,-1124.0,-462.0,-903.0,-266.0,-1040.0,-407.0,1177.0,1001.0,641.0,930.0,788.0,788.0,568.0,899.0,494.0,752.0,604.0,1635.0,494.0,825.0,384.0,788.0,684.0,930.0,543.0,33.0,387.3636363636364,243.4825385042505,-55.0,1177.0,20.0,365.3,380.698187544937,-407.0,1001.0,33.0,365.8484848484849,163.03580592267403,-20.0,641.0,16.0,386.9375,379.3829642903724,-477.0,930.0,32.0,473.3125,205.217634095489,52.0,788.0,14.0,428.2857142857143,335.60423728199953,-241.0,788.0,41.0,324.3414634146341,128.25158388335842,16.0,568.0,15.0,254.0,393.1759572167827,-351.0,899.0,38.0,292.6578947368421,125.59317705147703,-20.0,494.0,15.0,322.53333333333336,266.34160187415125,-204.0,752.0,45.0,256.8666666666667,165.65514379779052,-131.0,604.0,12.0,190.83333333333334,333.0630153923162,-425.0,604.0,38.0,225.81578947368422,102.23884709813427,-20.0,494.0,22.0,402.1363636363636,255.80910770880863,-167.0,825.0,45.0,234.0,100.0442124485192,-94.0,384.0,15.0,305.26666666666665,280.9954843448952,-278.0,788.0,39.0,334.53846153846155,197.14368652354727,15.0,684.0,27.0,299.48148148148147,415.80073311270684,-723.0,930.0,42.0,299.0952380952381,142.04657343612095,-19.0,543.0,v47p,Control
68.328125,259.8125,111.9921875,242.3125,115.125,273.0546875,107.625,294.5859375,115.0390625,268.4296875,158.453125,400.4140625,163.5703125,314.6796875,158.1171875,264.6953125,71.6796875,244.4765625,105.9609375,200.37591087615502,231.08139309823383,238.79548446955855,269.1174186844287,227.5202508941328,253.01060662444274,218.07034912008174,297.3795667658133,182.9441807362451,268.9997126595588,194.3124304311969,341.9659357567824,181.57472523453274,250.5716592804287,200.56203003370342,247.00924649063256,266.76466179200713,249.3236825072113,212.83960921197885,-512.0,-301.0,-535.0,-231.0,-462.0,-351.0,-462.0,-278.0,-388.0,-425.0,-315.0,-315.0,-204.0,-351.0,-315.0,-351.0,-547.0,-266.0,-371.0,543.0,789.0,752.0,860.0,641.0,825.0,604.0,1120.0,531.0,862.0,604.0,1377.0,641.0,862.0,788.0,788.0,719.0,825.0,613.0,37.0,259.5405405405405,127.08936940564318,15.0,543.0,22.0,491.72727272727275,175.81710068295968,156.0,789.0,33.0,304.42424242424244,194.87447868463408,-167.0,752.0,15.0,526.6,219.6050394078727,15.0,860.0,33.0,310.09090909090907,160.19067495206392,16.0,641.0,13.0,561.9230769230769,178.5361249971391,89.0,825.0,41.0,305.5365853658537,140.58138820729965,16.0,604.0,12.0,540.0,304.61259549357663,163.0,1120.0,36.0,314.0,102.92284057055126,52.0,531.0,11.0,507.1818181818182,233.4102195245795,236.0,862.0,43.0,345.13953488372096,124.37893738451035,-20.0,604.0,16.0,562.9375,286.20544822513426,52.0,1193.0,40.0,336.65,121.79871715252176,163.0,641.0,25.0,521.92,189.8171583392819,126.0,862.0,41.0,325.1707317073171,137.66589149078433,52.0,788.0,10.0,527.3,182.0324421634781,347.0,788.0,36.0,254.69444444444446,197.81119216797006,-195.0,719.0,25.0,461.4,206.3924417220747,50.0,825.0,42.0,284.8809523809524,149.80228276933062,-19.0,613.0,v47p,Control
121.4453125,51.0546875,192.3046875,133.453125,198.328125,139.828125,206.09375,134.9296875,209.796875,133.46875,168.765625,71.1953125,162.7109375,126.0546875,176.1953125,148.1015625,189.21875,141.421875,182.109375,453.00005750975197,515.950759241719,206.1712291419097,311.3959896215142,203.256368482614,250.3685192336056,197.37603255802478,253.5766259998048,173.5574224508859,239.55325669937278,220.85622516669503,301.2804186908199,168.888126431398,250.24313558415182,238.50905192858002,211.907379851044,212.93590538739494,252.9728319226096,215.27628226698107,-653.0,-1075.0,-425.0,-723.0,-425.0,-388.0,-204.0,-499.0,-241.0,-425.0,-278.0,-646.0,-315.0,-388.0,-609.0,-315.0,-371.0,-512.0,-336.0,1881.0,1634.0,641.0,754.0,715.0,715.0,715.0,788.0,568.0,641.0,825.0,678.0,531.0,788.0,641.0,678.0,684.0,649.0,719.0,38.0,230.05263157894737,368.3162933767104,-371.0,1881.0,15.0,343.6,545.382165702791,-829.0,1634.0,33.0,381.3636363636364,137.05159793255885,126.0,641.0,11.0,453.54545454545456,245.8082636514461,-125.0,754.0,36.0,382.5833333333333,127.60820571838892,89.0,715.0,11.0,443.8181818181818,175.65142039734064,126.0,715.0,47.0,385.9574468085106,117.73174655407394,163.0,715.0,15.0,422.8666666666667,142.93115669984468,200.0,788.0,36.0,386.75,89.05253599233806,163.0,568.0,19.0,333.36842105263156,220.72016351415985,-167.0,641.0,39.0,354.3076923076923,162.70740670675892,16.0,825.0,18.0,275.3888888888889,253.60142369230783,-278.0,678.0,37.0,334.8918918918919,102.66365545057705,16.0,531.0,25.0,352.64,202.4076836486204,-20.0,788.0,37.0,376.56756756756755,159.33231302897838,-94.0,641.0,18.0,344.77777777777777,185.26274301817213,-20.0,678.0,36.0,364.1388888888889,173.49241942737854,-55.0,684.0,27.0,335.962962962963,217.4174141176167,-195.0,649.0,43.0,371.09302325581393,153.0422975358315,15.0,719.0,v47p,Control
185.65625,211.5,128.03125,155.484375,115.34375,165.0703125,128.546875,161.0703125,123.9765625,157.6015625,130.6171875,159.015625,127.9375,130.0390625,129.3984375,150.65625,127.375,143.8984375,125.7578125,196.7269756610819,281.0113064108074,201.0680120567191,275.573874639557,198.0765952817879,234.87822891617523,186.33843815344318,276.7395996977058,158.07231798792222,267.54133803319905,195.62398131228315,228.89670277515705,157.54528157971438,262.91735183356985,171.87668807331372,243.34873189511515,185.59837258314474,245.92204256869985,190.76793611688333,-231.0,-371.0,-425.0,-371.0,-351.0,-425.0,-351.0,-572.0,-241.0,-535.0,-315.0,-499.0,-204.0,-535.0,-278.0,-462.0,-266.0,-477.0,-371.0,684.0,825.0,531.0,754.0,641.0,641.0,494.0,715.0,531.0,715.0,568.0,641.0,457.0,641.0,494.0,678.0,508.0,719.0,508.0,38.0,357.7631578947368,147.76571680776266,50.0,684.0,27.0,359.2962962962963,256.4638180841161,-55.0,825.0,38.0,310.0,134.75162336684483,-57.0,531.0,20.0,354.65,231.0786175741927,-125.0,754.0,37.0,286.1621621621622,148.21797562383506,-94.0,641.0,15.0,361.53333333333336,171.95187957358561,89.0,641.0,45.0,302.5777777777778,106.19844922259435,-57.0,494.0,16.0,413.5625,205.42120409964986,52.0,715.0,36.0,279.3333333333333,106.41167438041957,89.0,531.0,14.0,341.64285714285717,222.40330391394085,-94.0,715.0,41.0,311.8536585365854,126.70160084760894,16.0,568.0,18.0,363.22222222222223,158.5312992424719,126.0,641.0,42.0,289.8333333333333,73.2679091276427,163.0,457.0,24.0,320.75,199.5416101134464,-131.0,641.0,36.0,310.97222222222223,105.98178200655029,126.0,494.0,22.0,323.3636363636364,199.86894466455342,-20.0,678.0,36.0,307.3333333333333,125.25839958528398,15.0,508.0,34.0,280.11764705882354,223.9544024895775,-195.0,719.0,41.0,308.6341463414634,123.35251015223254,15.0,508.0,v47p,Control
192.7421875,127.1484375,134.8984375,122.1875,145.5234375,125.765625,152.390625,103.3359375,154.4140625,112.828125,112.8125,109.8828125,132.265625,120.4765625,134.90625,126.2734375,151.3046875,121.921875,138.9765625,201.38970901988554,207.69367547468806,173.5877930250372,213.53702033867128,186.41355957759555,224.08840649878644,180.16904723261612,237.39409664842896,161.63907141216876,230.76971885358742,196.81082287313367,217.214891279586,191.47045924061243,218.40736932145245,193.88715110136803,215.64449144472195,189.6050000417881,228.69381275005557,192.98755477167944,-266.0,-407.0,-278.0,-371.0,-351.0,-351.0,-278.0,-499.0,-204.0,-462.0,-425.0,-535.0,-315.0,-499.0,-315.0,-388.0,-371.0,-336.0,-301.0,684.0,578.0,494.0,684.0,604.0,604.0,604.0,604.0,531.0,641.0,568.0,494.0,641.0,531.0,531.0,604.0,578.0,719.0,684.0,43.0,362.90697674418607,146.68742498591848,15.0,684.0,25.0,302.28,185.6216625289193,-125.0,578.0,32.0,321.46875,115.45561494980441,52.0,494.0,18.0,290.8333333333333,193.20893986677854,-90.0,684.0,35.0,320.51428571428573,138.12052116664975,52.0,604.0,14.0,320.57142857142856,194.29716352819474,-131.0,604.0,39.0,352.43589743589746,89.12877312379871,200.0,604.0,16.0,316.875,177.12597035725733,52.0,604.0,36.0,328.44444444444446,86.94616611713901,163.0,531.0,15.0,285.53333333333336,198.61214016827427,-57.0,641.0,38.0,296.5263157894737,122.77101853324241,16.0,568.0,23.0,311.60869565217394,156.1971271601411,-57.0,494.0,39.0,297.71794871794873,125.60212898692703,89.0,641.0,28.0,303.5,166.27290390027045,-94.0,531.0,43.0,294.6046511627907,130.69548123625387,16.0,531.0,20.0,308.15,164.50449082015967,-20.0,604.0,39.0,330.8974358974359,118.32241803145332,15.0,578.0,31.0,279.7096774193548,207.54839211046152,-90.0,719.0,43.0,310.51162790697674,121.53712651122592,85.0,684.0,v47p,Control
